"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"12/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"ES";"R$ 1.346.000,00";
"07/2023";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"ES";"R$ 347.777,00";
"05/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"ES";"R$ 30.000,00";
"12/2023";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"ES";"R$ 250.000,00";
"09/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 1.194.829,27";
"11/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 1.194.829,27";
"02/2023";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"ES";"R$ 564.166,86";
"05/2023";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"ES";"R$ 91.989,15";
"11/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"ES";"R$ 736.542,00";
"02/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"02/2023";"Legais, Voluntárias e Específicas";"ESTATISTICAS E AVALIACOES EDUCACIONAIS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 8.496,00";
"07/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"ES";"R$ 764.000,00";
"03/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 6.254.278,26";
"05/2023";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"ES";"R$ 644.362,72";
"10/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 764.692,40";
"04/2023";"Legais, Voluntárias e Específicas";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"ES";"R$ 4.117.686,70";
"10/2023";"Legais, Voluntárias e Específicas";"QUALIDADE AMBIENTAL URBANA";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"ES";"R$ 190.000,00";
"06/2023";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"ES";"R$ 114.600,00";
"07/2023";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"ES";"R$ 114.600,00";
"10/2023";"Legais, Voluntárias e Específicas";"A HORA DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"ES";"R$ 699.300,00";
"10/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 822.692,00";
"12/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 22.121,30";
"06/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"ES";"R$ 171.900,00";
"10/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"09/2023";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"ES";"-R$ 21.835,52";
"04/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"ES";"R$ 487.050,00";
"12/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 400.000,00";
"12/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 4.503.346,38";
"11/2023";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"ES";"R$ 498.749,46";
"02/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 817.359,13";
"12/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"ES";"R$ 1.960.253,23";
"11/2023";"Legais, Voluntárias e Específicas";"QUALIDADE AMBIENTAL URBANA";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"ES";"R$ 120.000,00";
"09/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"ES";"R$ 123.200,00";
"11/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"ES";"R$ 282.750,00";
"05/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"R$ 410.995,49";
"07/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 6.141.961,10";
"01/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"ES";"R$ 458.400,00";
"06/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 5.468.922,99";
"09/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"23 - Comércio e serviços";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 206.907,20";
"11/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"ES";"R$ 267.339,07";
"07/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 1.119.623,23";
"01/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 9.417.664,26";
"01/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 743.053,75";
"10/2023";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"ES";"R$ 1.224.496,98";
"02/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"ES";"R$ 418.540,74";
"06/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"ES";"R$ 523.045,00";
"12/2023";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"ES";"R$ 2.403.856,37";
"07/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"R$ 216.762,51";
"02/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"ES";"R$ 2.603.608,67";
"08/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"10/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"ES";"R$ 2.560.340,58";
"01/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"03/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"03/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 891.664,50";
"12/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 1.194.829,27";
"01/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Fundo Público";"ES";"R$ 2.756.567,27";
"05/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 765.644,00";
"04/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"ES";"R$ 1.603.024,58";
"08/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"R$ 318.183,09";
"04/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 5.265.352,16";
"12/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 1.627.891,44";
"03/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 602.244,00";
"12/2023";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"ES";"R$ 867.302,00";
"01/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"ES";"R$ 503.563,70";
"12/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"ES";"R$ 39.945.054,70";
"06/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"R$ 102.439,32";
"10/2023";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"R$ 102.138,84";
"03/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 3.174.308,00";
"06/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 1.119.623,23";
"11/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"ES";"R$ 1.379.377,55";
"07/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"04/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"09/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"ES";"R$ 2.369.979,60";
"10/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"ES";"R$ 2.253.362,67";
"04/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"ES";"R$ 286.500,00";
"09/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"ES";"R$ 58.919,52";
"10/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"ES";"R$ 304.641,78";
"11/2023";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"ES";"R$ 150.000,00";
"10/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Entidades Sem Fins Lucrativos";"ES";"R$ 552.627,00";
"06/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"ES";"R$ 87.090,34";
"04/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"ES";"R$ 224.425,00";
"10/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"ES";"R$ 359.901,00";
"09/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"ES";"R$ 658.920,00";
"08/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 822.692,00";
"12/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"ES";"R$ 3.075.457,53";
"06/2023";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"ES";"R$ 201.568,10";
"10/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 14.470.943,70";
"05/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"ES";"R$ 82.545,66";
"07/2023";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 970.400,00";
"06/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"ES";"R$ 370.611,72";
"10/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 7.191.990,40";
"01/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"ES";"R$ 2.602.608,67";
"11/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Sem Informação";"ES";"R$ 75.044,53";
"05/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Empresariais Privadas";"ES";"R$ 190.917,68";
"08/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"ES";"R$ 1.533.648,00";
"03/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 632.131,44";
"11/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"ES";"R$ 1.122.125,00";
"12/2023";"Legais, Voluntárias e Específicas";"Múltiplo";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 822.692,00";
"05/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"ES";"R$ 500.000,00";
"05/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Entidades Sem Fins Lucrativos";"ES";"R$ 4.080.609,68";
"06/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 298.219.499,04";
"09/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 1.000.000,00";
"03/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"ES";"R$ 2.657.759,81";
"02/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Municipal";"ES";"R$ 740.096,00";
"12/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"ES";"R$ 1.751.443,70";
"08/2023";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"ES";"R$ 200.000,00";
"08/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 25.071.913,25";
"11/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 2.792.069,07";
"07/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"ES";"R$ 1.019.486,90";
"12/2023";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"ES";"R$ 8.215.738,64";
"06/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"ES";"R$ 1.945.121,80";
"12/2023";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 78.840,53";
"07/2023";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Administração Pública Municipal";"ES";"R$ 238.856,59";
"04/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"ES";"R$ 9.680.153,12";
"11/2023";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Fundo Público";"ES";"R$ 21.582,00";
"07/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"ES";"R$ 5.939.793,32";
